rank	literal	freq
6437	心願	3203
6438	必然	3203
6439	應對	3203
6440	指指	3203
6441	挨住	3203
6442	接通	3203
6443	推出	3203
6444	改善	3203
6445	方太	3203
6446	晨	3203
6447	暗示	3203
6448	最令	3203
6449	最怕	3203
6450	杏	3203
6451	條仆街	3203
6452	梳洗	3203
6453	欺凌	3203
6454	歐	3203
6455	沿	3203
6456	法官	3203
6457	注視	3203
6458	消毒	3203
6459	淡定	3203
6460	溫馨	3203
6461	火炎	3203
6462	灰色	3203
6463	牛頭	3203
6464	田	3203
6465	男人老狗	3203
6466	病毒	3203
6467	發癲	3203
6468	目測	3203
6469	短暫	3203
6470	童年	3203
6471	端	3203
6472	管理	3203
6473	罅	3203
6474	腫	3203
6475	莊子	3203
6476	藉	3203
6477	藏	3203
6478	行番	3203
6479	裸	3203
6480	褸	3203
6481	訊號	3203
6482	講吓	3203
6483	身份證	3203
6484	身穿	3203
6485	迴避	3203
6486	逐個	3203
6487	遠方	3203
6488	還要	3203
6489	配	3203
6490	酸	3203
6491	閃電	3203
6492	開個	3203
6493	開支	3203
6494	阿欣	3203
6495	阿細	3203
6496	難食	3203
6497	霧	3203
6498	霸	3203
6499	頭暈	3203
6500	體內	3203
6501	高速	3203
6502	黎生	3203
6503	黑牛	3203
6504	市政府	3196
6505	拿來	3193
6506	所有人	3191
6507	暈死	3187
6508	主管部門	3183
6509	漲幅	3183
6510	能在	3181
6511	很可能	3180
6512	幾個人	3177
6513	等人	3175
6514	呵呵呵	3174
6515	協商	3172
6516	的手	3172
6517	鄉鎮	3172
6518	較低	3171
6519	樹立	3163
6520	出處	3162
6521	十七大	3162
6522	運動員	3158
6523	組建	3157
6524	衛星	3151
6525	央行	3148
6526	節能	3143
6527	來着	3142
6528	緩解	3138
6529	都不知道	3134
6530	爲難	3130
6531	的第	3130
6532	雅虎	3130
6533	祇	3129
6534	比你	3128
6535	電路	3128
6536	這些人	3123
6537	也就是說	3116
6538	點此	3115
6539	一團	3114
6540	一邊講	3114
6541	一閃	3114
6542	七月	3114
6543	上帝	3114
6544	不論	3114
6545	以免	3114
6546	仲同	3114
6547	但當	3114
6548	佔有	3114
6549	佩	3114
6550	例	3114
6551	便利	3114
6552	停課	3114
6553	傑仔	3114
6554	元	3114
6555	先喇	3114
6556	入侵	3114
6557	兩張	3114
6558	兩步	3114
6559	冷冷	3114
6560	出馬	3114
6561	前世	3114
6562	剩低	3114
6563	動漫	3114
6564	化解	3114
6565	厭惡	3114
6566	叉燒	3114
6567	受害	3114
6568	同行	3114
6569	君君	3114
6570	吠	3114
6571	吩咐	3114
6572	咗嗰	3114
6573	咗學	3114
6574	咗聲	3114
6575	唔經唔覺	3114
6576	嗰兩個	3114
6577	嘈醒	3114
6578	土地	3114
6579	地同	3114
6580	地見	3114
6581	基地	3114
6582	壓抑	3114
6583	外母	3114
6584	外貌	3114
6585	大麻	3114
6586	好差	3114
6587	妄想	3114
6588	小惠	3114
6589	小貞見	3114
6590	屋邨	3114
6591	嶽	3114
6592	差不多	3114
6593	差人	3114
6594	差館	3114
6595	帶領	3114
6596	幫襯	3114
6597	平均	3114
6598	彩	3114
6599	影子	3114
6600	徹底	3114
6601	志文	3114
6602	思好	3114
6603	意想不到	3114
6604	感謝	3114
6605	懵	3114
6606	我讀	3114
6607	打得	3114
6608	拍緊	3114
6609	指甲	3114
6610	挽	3114
6611	掩	3114
6612	提過	3114
6613	插嘴	3114
6614	放大	3114
6615	散開	3114
6616	文文	3114
6617	星爺	3114
6618	暗戀	3114
6619	暗瘡	3114
6620	最尾	3114
6621	最快	3114
6622	會合	3114
6623	會堂	3114
6624	未見過	3114
6625	標準	3114
6626	歐陽	3114
6627	歸	3114
6628	水壺	3114
6629	波動	3114
6630	洗問	3114
6631	流淚	3114
6632	淫蕩	3114
6633	混	3114
6634	清純	3114
6635	溫泉	3114
6636	滿頭	3114
6637	澧林	3114
6638	烏	3114
6639	物件	3114
6640	生前	3114
6641	用品	3114
6642	病病	3114
6643	癮	3114
6644	短褲	3114
6645	石洞	3114
6646	秦天朗	3114
6647	競爭	3114
6648	管理員	3114
6649	純熟	3114
6650	繼母	3114
6651	老侯	3114
6652	耐煩	3114
6653	聊	3114
6654	背對	3114
6655	腳板	3114
6656	腹	3114
6657	自問	3114
6658	荳	3114
6659	血腥	3114
6660	街邊	3114
6661	衣着	3114
6662	覺覺	3114
6663	講嘅嘢	3114
6664	走人	3114
6665	跳動	3114
6666	身形	3114
6667	輪到	3114
6668	轅	3114
6669	送信	3114
6670	逃離	3114
6671	通訊	3114
6672	連個	3114
6673	遊戲機	3114
6674	過好	3114
6675	邏輯	3114
6676	邪惡	3114
6677	郵票	3114
6678	鄙視	3114
6679	金仔	3114
6680	關我	3114
6681	阿敏	3114
6682	阿頭	3114
6683	降	3114
6684	集合	3114
6685	頭部	3114
6686	食下	3114
6687	食個	3114
6688	食飽	3114
6689	餐室	3114
6690	香水	3114
6691	老外	3112
6692	公安局	3109
6693	遵紀守法	3108
6694	小小的	3107
6695	了一	3100
6696	和她	3097
6697	民警	3094
6698	調控	3089
6699	開盤	3085
6700	亮相	3084
6701	來不及	3083
6702	農產品	3083
6703	兩個月	3080
6704	路由器	3080
6705	錄取	3078
6706	防治	3078
6707	是他	3077
6708	老總	3073
6709	不是很	3072
6710	低價	3072
6711	麪包	3070
6712	長城	3065
6713	出版社	3062
6714	標識	3062
6715	她是	3061
6716	魏	3061
6717	樣品	3060
6718	詩歌	3060
6719	像是	3059
6720	廣州市	3059
6721	驗收	3059
6722	這塊	3055
6723	有意思	3051
6724	外貿	3050
6725	請輸入	3050
6726	字段	3045
6727	交流平臺	3044
6728	塑料	3044
6729	小白	3042
6730	賽季	3042
6731	比如說	3029
6732	買房	3027
6733	維生素	3026
6734	○	3025
6735	一剎那	3025
6736	一度	3025
6737	一觸	3025
6738	上山	3025
6739	下點	3025
6740	中大	3025
6741	人望	3025
6742	伴侶	3025
6743	但個	3025
6744	依稀	3025
6745	傻㗎	3025
6746	兄	3025
6747	先話	3025
6748	冠軍	3025
6749	刀刀	3025
6750	到處	3025
6751	創作	3025
6752	動畫	3025
6753	占士	3025
6754	同小熙	3025
6755	名校	3025
6756	咗架	3025
6757	哈哈哈哈哈	3025
6758	喳	3025
6759	嚟睇	3025
6760	四年	3025
6761	回報	3025
6762	外星	3025
6763	好想	3025
6764	好重	3025
6765	姚津莉	3025
6766	婚紗	3025
6767	字母	3025
6768	字眼	3025
6769	小學生	3025
6770	德華	3025
6771	必需	3025
6772	忍依	3025
6773	想念	3025
6774	懷	3025
6775	我放	3025
6776	探索	3025
6777	揉	3025
6778	損失	3025
6779	搵食	3025
6780	攤開	3025
6781	收音機	3025
6782	教師	3025
6783	晚餐	3025
6784	暪	3025
6785	李曼婷	3025
6786	校花	3025
6787	次數	3025
6788	歌仔	3025
6789	池目	3025
6790	汪	3025
6791	法國	3025
6792	波子	3025
6793	洗碗	3025
6794	派出所	3025
6795	浩	3025
6796	渡過	3025
6797	無理	3025
6798	無聲	3025
6799	無錢	3025
6800	現象	3025
6801	生死	3025
6802	申月兒	3025
6803	當場	3025
6804	百佳	3025
6805	真人	3025
6806	社交	3025
6807	程	3025
6808	種族	3025
6809	筆筆	3025
6810	糕	3025
6811	老死	3025
6812	肌膚	3025
6813	腰間	3025
6814	自語	3025
6815	葉信	3025
6816	融	3025
6817	衝過	3025
6818	被迫	3025
6819	製作	3025
6820	覆蓋	3025
6821	許崇德	3025
6822	讀緊	3025
6823	貼近	3025
6824	賠	3025
6825	蹤	3025
6826	轅皓	3025
6827	連身	3025
6828	道德	3025
6829	銀仙	3025
6830	阿偉	3025
6831	阿妍	3025
6832	阿妤	3025
6833	雞巴	3025
6834	順手	3025
6835	高層	3025
6836	高登	3025
6837	鬼妹	3025
6838	魅力	3025
6839	魔物	3025
6840	簽署	3022
6841	這個時候	3022
6842	合計	3017
6843	彙總	3016
6844	三個月	3013
6845	我真	3012
6846	前天	3011
6847	我愛	3011
6848	能讓	3010
6849	工行	3009
6850	試點	3009
6851	上圖	3008
6852	中介	3007
6853	儘可能	3007
6854	請用	3007
6855	騰訊	3007
6856	用的	3006
6857	爲例	2991
6858	這樣做	2990
6859	有助於	2989
6860	機型	2989
6861	看我	2988
6862	單子	2987
6863	簽字	2981
6864	什麼呢	2979
6865	應用程序	2979
6866	剛開始	2977
6867	在他	2976
6868	盯着	2973
6869	點評	2972
6870	們的	2971
6871	就是這樣	2970
6872	專項	2968
6873	才行	2968
6874	有一	2965
6875	就象	2963
6876	權證	2959
6877	控件	2955
6878	亮點	2951
6879	狗狗	2950
6880	喫過	2946
6881	合肥	2944
6882	不喫	2943
6883	售價	2942
6884	藉助	2941
6885	難看	2937
6886	一停	2936
6887	一副	2936
6888	不必	2936
6889	不明	2936
6890	主持	2936
6891	乒乓波	2936
6892	乜春	2936
6893	井	2936
6894	些	2936
6895	人情	2936
6896	人質	2936
6897	估錯	2936
6898	似曾相識	2936
6899	佟	2936
6900	你會	2936
6901	個口	2936
6902	做返	2936
6903	傷感	2936
6904	傾偈	2936
6905	儲	2936
6906	光明	2936
6907	兩件	2936
6908	冷淡	2936
6909	冷震	2936
6910	剁	2936
6911	前往	2936
6912	勇敢	2936
6913	化身	2936
6914	十幾	2936
6915	原地	2936
6916	參與	2936
6917	又問	2936
6918	吃力	2936
6919	同嗰	2936
6920	同過	2936
6921	咸溼	2936
6922	哀求	2936
6923	商業	2936
6924	商量	2936
6925	嘅聲	2936
6926	嚇得	2936
6927	坐底	2936
6928	執好	2936
6929	大公國	2936
6930	大姐	2936
6931	天橋	2936
6932	天色	2936
6933	夾雜	2936
6934	契弟	2936
6935	好近	2936
6936	好鐘	2936
6937	好香	2936
6938	子怡	2936
6939	子情	2936
6940	宣佈	2936
6941	尚	2936
6942	左小貞	2936
6943	幾正	2936
6944	幾難	2936
6945	強調	2936
6946	彈開	2936
6947	後日	2936
6948	忽略	2936
6949	惡意	2936
6950	戇居	2936
6951	我口	2936
6952	我當	2936
6953	我試	2936
6954	我認	2936
6955	掙	2936
6956	推薦	2936
6957	推進	2936
6958	搜索	2936
6959	摧毀	2936
6960	擊中	2936
6961	擺出	2936
6962	攻勢	2936
6963	旺	2936
6964	有小小	2936
6965	有日	2936
6966	柱	2936
6967	格格聲	2936
6968	條屍	2936
6969	每年	2936
6970	民	2936
6971	洗講	2936
6972	洗面	2936
6973	淫亂	2936
6974	深一層	2936
6975	溜	2936
6976	澳門	2936
6977	火燒	2936
6978	無計	2936
6979	熱戀	2936
6980	爹地	2936
6981	犯賤	2936
6982	猜測	2936
6983	猶如	2936
6984	獵人	2936
6985	珠	2936
6986	甜美	2936
6987	由頭	2936
6988	相愛	2936
6989	石屎	2936
6990	窗簾	2936
6991	精力	2936
6992	紀錄	2936
6993	紫澄	2936
6994	綺	2936
6995	羊	2936
6996	美女	2936
6997	而個	2936
6998	耍	2936
6999	聽筒	2936
7000	臨時	2936
7001	舉手	2936
7002	芷	2936
7003	莫名	2936
7004	蘇	2936
7005	處境	2936
7006	蜈蚣	2936
7007	行吓	2936
7008	解除	2936
7009	記性	2936
7010	話音	2936
7011	說道	2936
7012	迷惘	2936
7013	遇見	2936
7014	遊樂場	2936
7015	運用	2936
7016	適當	2936
7017	那種	2936
7018	郁手	2936
7019	釋放	2936
7020	野比	2936
7021	間屋	2936
7022	間接	2936
7023	關上	2936
7024	隊友	2936
7025	隱瞞	2936
7026	難聽	2936
7027	順住	2936
7028	風險	2936
7029	食屎	2936
7030	也算	2933
7031	向上	2932
7032	更大的	2932
7033	就得	2929
7034	工商	2928
7035	瘋了	2924
7036	商標	2922
7037	掙錢	2922
7038	哪位	2921
7039	有無	2919
7040	佔用	2917
7041	斤	2914
7042	境內	2913
7043	火車站	2912
7044	年初	2910
7045	是我的	2908
7046	名人	2905
7047	那次	2904
7048	季度	2903
7049	解析	2901
7050	自以爲	2896
7051	才發現	2895
7052	莊家	2895
7053	搜索引擎	2894
7054	打印機	2891
7055	採納	2888
7056	研製	2886
7057	評選	2885
7058	文獻	2884
7059	媳婦	2883
7060	但也	2882
7061	名片	2882
7062	轉型	2881
7063	瞎	2877
7064	嘴裏	2875
7065	路由	2875
7066	多家	2874
7067	越南	2874
7068	借鑑	2869
7069	我給你	2865
7070	發帖	2865
7071	非常好	2861
7072	已被	2860
7073	這是我	2859
7074	善於	2858
7075	遼寧	2853
7076	面板	2853
7077	會讓	2852
7078	國人	2851
7079	對她	2851
7080	購	2851
7081	有一次	2850
7082	任何人	2849
7083	兩隻	2849
7084	只需	2848
7085	播放器	2848
7086	一問	2847
7087	一有	2847
7088	上市	2847
7089	互	2847
7090	交通	2847
7091	仇恨	2847
7092	今世	2847
7093	仲用	2847
7094	依一個	2847
7095	侮辱	2847
7096	傾下計	2847
7097	傾得	2847
7098	僕人	2847
7099	兩種	2847
7100	出返	2847
7101	割	2847
7102	動搖	2847
7103	包裝	2847
7104	區區	2847
7105	十一點	2847
7106	取	2847
7107	叫喊	2847
7108	可疑	2847
7109	合埋眼	2847
7110	同嘉浩	2847
7111	咗間	2847
7112	啞仔	2847
7113	嘴邊	2847
7114	嚟緊	2847
7115	四眼	2847
7116	回過	2847
7117	地底	2847
7118	夕陽	2847
7119	多麼	2847
7120	大型	2847
7121	大波	2847
7122	太遠	2847
7123	奏	2847
7124	好天	2847
7125	好學	2847
7126	妒忌	2847
7127	姑媽	2847
7128	婷	2847
7129	媾	2847
7130	孤單	2847
7131	孩子	2847
7132	實一實	2847
7133	導遊	2847
7134	小提琴	2847
7135	左腳	2847
7136	帶着	2847
7137	店員	2847
7138	廊	2847
7139	廢青	2847
7140	往後	2847
7141	心愛	2847
7142	急促	2847
7143	愛一	2847
7144	我整	2847
7145	我衝	2847
7146	手中	2847
7147	手法	2847
7148	才能	2847
7149	指令	2847
7150	提到	2847
7151	支撐	2847
7152	支票	2847
7153	收返	2847
7154	改革	2847
7155	敷衍	2847
7156	新娘	2847
7157	景色	2847
7158	最衰	2847
7159	會問	2847
7160	會用	2847
7161	有利	2847
7162	未試	2847
7163	杰仔	2847
7164	沙發	2847
7165	消滅	2847
7166	港女	2847
7167	游泳	2847
7168	濃烈	2847
7169	無同	2847
7170	煙通	2847
7171	爛仔	2847
7172	爛口	2847
7173	玉興	2847
7174	玩嘢	2847
7175	玩過	2847
7176	生產	2847
7177	男聲	2847
7178	異口同聲	2847
7179	痕跡	2847
7180	相隔	2847
7181	示弱	2847
7182	示範	2847
7183	組爸	2847
7184	習	2847
7185	翻工	2847
7186	肚腩	2847
7187	膝	2847
7188	自拍	2847
7189	自豪	2847
7190	至今	2847
7191	舌	2847
7192	落雨	2847
7193	虛擬	2847
7194	解答	2847
7195	認錯	2847
7196	講出嚟	2847
7197	講番	2847
7198	資源	2847
7199	質	2847
7200	起頭	2847
7201	起飛	2847
7202	身世	2847
7203	逃跑	2847
7204	遇過	2847
7205	過度	2847
7206	道士	2847
7207	金弦	2847
7208	閃過	2847
7209	關注	2847
7210	阿良	2847
7211	陶醉	2847
7212	障礙	2847
7213	面對面	2847
7214	頭緒	2847
7215	食花生	2847
7216	餵貓	2847
7217	香味	2847
7218	骷	2847
7219	體質	2847
7220	鮮血	2847
7221	麥當	2847
7222	麻雀	2847
7223	妝	2846
7224	回帖	2843
7225	索尼	2843
7226	笑了	2842
7227	要不然	2842
7228	兩岸	2840
7229	進球	2839
7230	轉發	2838
7231	些什麼	2836
7232	電子商務	2835
7233	發表言論	2831
7234	啥時候	2827
7235	有幾個	2827
7236	的歌	2826
7237	而又	2824
7238	頂頂頂頂	2824
7239	定製	2823
7240	抓好	2821
7241	演示	2819
7242	開發區	2819
7243	那個人	2818
7244	無能爲力	2817
7245	其他地方	2816
7246	省級	2814
7247	打不開	2812
7248	節約	2809
7249	想你	2807
7250	表現出	2806
7251	爲您	2803
7252	出租	2802
7253	夥伴	2802
7254	舉報電話	2802
7255	像素	2801
7256	不會吧	2800
7257	市場經濟	2800
7258	這時候	2800
7259	董事會	2799
7260	長的	2798
7261	本本	2797
7262	瀋陽	2797
7263	改天	2795
7264	有兩個	2795
7265	每個月	2795
7266	機身	2794
7267	單詞	2793
7268	繳納	2792
7269	每個人都	2790
7270	珠海	2790
7271	機器人	2788
7272	絕大多數	2787
7273	丟失	2785
7274	很忙	2783
7275	網易	2776
7276	下半年	2773
7277	景區	2772
7278	卻又	2769
7279	邊上	2769
7280	金山	2769
7281	字符	2768
7282	跑了	2768
7283	網卡	2767
7284	性價比	2766
7285	充值	2764
7286	要說	2764
7287	這話	2763
7288	一女	2758
7289	一組	2758
7290	一開門	2758
7291	三人	2758
7292	三色妹	2758
7293	下落	2758
7294	下降	2758
7295	不下	2758
7296	不由自主	2758
7297	乘	2758
7298	事業	2758
7299	五官	2758
7300	企圖	2758
7301	來電	2758
7302	依一句	2758
7303	修羅閻君	2758
7304	倉庫	2758
7305	個案	2758
7306	個身	2758
7307	光球	2758
7308	公屋	2758
7309	凹	2758
7310	出院	2758
7311	判決	2758
7312	剷	2758
7313	化學	2758
7314	化成	2758
7315	十字路口	2758
7316	十幾年	2758
7317	即管	2758
7318	去問	2758
7319	參考	2758
7320	取代	2758
7321	各樣	2758
7322	咗要	2758
7323	咪講	2758
7324	問人	2758
7325	善良	2758
7326	單人	2758
7327	嘍	2758
7328	圓圈	2758
7329	垂直	2758
7330	大雨	2758
7331	夾硬	2758
7332	好細	2758
7333	姑姑	2758
7334	姿態	2758
7335	嬋	2758
7336	宜	2758
7337	導致	2758
7338	小貞點	2758
7339	居民	2758
7340	巴閉	2758
7341	後腦	2758
7342	得戚	2758
7343	心寒	2758
7344	心軟	2758
7345	恰	2758
7346	慌	2758
7347	懦弱	2758
7348	我二話	2758
7349	我深	2758
7350	手信	2758
7351	手足	2758
7352	打車	2758
7353	掩住	2758
7354	搶先	2758
7355	收入	2758
7356	改名	2758
7357	教員	2758
7358	會掛	2758
7359	有位	2758
7360	望見	2758
7361	果果	2758
7362	框	2758
7363	條片	2758
7364	殼	2758
7365	氣力	2758
7366	法力	2758
7367	海邊	2758
7368	深夜	2758
7369	湯圓	2758
7370	焗爐	2758
7371	焦點	2758
7372	照計	2758
7373	熟睡	2758
7374	狹窄	2758
7375	獨特	2758
7376	王伯	2758
7377	現代	2758
7378	現時	2758
7379	生得	2758
7380	留班	2758
7381	發作	2758
7382	發誓	2758
7383	白紙	2758
7384	盡情	2758
7385	睡房	2758
7386	睥	2758
7387	破裂	2758
7388	祭	2758
7389	程小芳	2758
7390	紅豆	2758
7391	細胞	2758
7392	終結	2758
7393	綜合	2758
7394	綺雯	2758
7395	緊個	2758
7396	緊急	2758
7397	美味	2758
7398	背負	2758
7399	腹部	2758
7400	臺	2758
7401	舊年	2758
7402	華麗	2758
7403	見工	2758
7404	訊	2758
7405	訓啦	2758
7406	設定	2758
7407	說過	2758
7408	豐富	2758
7409	豬頭	2758
7410	賜	2758
7411	趁機	2758
7412	身子	2758
7413	返返	2758
7414	這就	2758
7415	連埋	2758
7416	遊	2758
7417	選	2758
7418	選修	2758
7419	醒起	2758
7420	鏟	2758
7421	雙唇	2758
7422	難以置信	2758
7423	響個	2758
7424	頭箍	2758
7425	飛刀	2758
7426	食住	2758
7427	飲茶	2758
7428	館	2758
7429	高瘦	2758
7430	黃昏	2758
7431	默	2758
7432	點先	2758
7433	長春	2753
7434	錄像	2752
7435	誰能	2748
7436	重要性	2748
7437	在那	2746
7438	我不想	2745
7439	請大家	2745
7440	中國隊	2743
7441	分辨率	2742
7442	前臺	2732
7443	請等待	2732
7444	美軍	2727
7445	也得	2725
7446	券商	2725
7447	的書	2725
7448	關鍵詞	2725
7449	擡起頭	2724
7450	外國人	2723
7451	帶寬	2723
7452	誰知道	2720
7453	但卻	2717
7454	我愛你	2716
7455	來回	2714
7456	升值	2713
7457	華碩	2711
7458	制約	2710
7459	評審	2710
7460	使其	2707
7461	知道自己	2705
7462	右鍵	2699
7463	可以說是	2697
7464	更重要	2693
7465	份額	2690
7466	的愛	2687
7467	人民群衆	2686
7468	妳好	2686
7469	說起	2686
7470	匯款	2685
7471	誰都	2684
7472	不急	2683
7473	改革開放	2683
7474	許多人	2682
7475	下的	2681
7476	他對	2681
7477	能有	2681
7478	罵人	2679
7479	賈	2679
7480	陪你	2679
7481	掉線	2678
7482	申購	2676
7483	儂	2673
7484	體檢	2670
7485	一共	2669
7486	一百蚊	2669
7487	一餐	2669
7488	不到	2669
7489	不妙	2669
7490	世事	2669
7491	人形	2669
7492	仇	2669
7493	企鵝	2669
7494	何必	2669
7495	使出	2669
7496	做主	2669
7497	做錯	2669
7498	偷笑	2669
7499	偷聽	2669
7500	先好	2669
7501	兩三個	2669
7502	兩手	2669
7503	公廁	2669
7504	其來	2669
7505	再過	2669
7506	凶	2669
7507	列車	2669
7508	前途	2669
7509	動人	2669
7510	包容	2669
7511	匿	2669
7512	十九哥	2669
7513	十仔	2669
7514	友人	2669
7515	反感	2669
7516	反映	2669
7517	右手邊	2669
7518	同三葉	2669
7519	呼叫	2669
7520	問到	2669
7521	單單	2669
7522	嘴嘴	2669
7523	器官	2669
7524	嚟接	2669
7525	嚟過	2669
7526	國內	2669
7527	大喊	2669
7528	大會	2669
7529	太快	2669
7530	夫妻	2669
7531	好乖	2669
7532	好遠	2669
7533	孫	2669
7534	寫低	2669
7535	尋	2669
7536	屋頂	2669
7537	展示	2669
7538	屬	2669
7539	屬性	2669
7540	帶有	2669
7541	幫下	2669
7542	幾錢	2669
7543	床床	2669
7544	弓	2669
7545	張雅詩	2669
7546	強忍	2669
7547	心動	2669
7548	忌	2669
7549	快過	2669
7550	成就	2669
7551	成立	2669
7552	我合	2669
7553	我落	2669
7554	或許	2669
7555	手段	2669
7556	打贏	2669
7557	打返	2669
7558	招式	2669
7559	指揮	2669
7560	掃把	2669
7561	排除	2669
7562	搞事	2669
7563	收錢	2669
7564	放到	2669
7565	最高	2669
7566	本地	2669
7567	本妹	2669
7568	校工	2669
7569	楚	2669
7570	樣樣	2669
7571	橢圓	2669
7572	欄杆	2669
7573	死黨	2669
7574	比卡超	2669
7575	求婚	2669
7576	河馬	2669
7577	法院	2669
7578	流動	2669
7579	浮	2669
7580	渴望	2669
7581	滋味	2669
7582	漫畫	2669
7583	無敵	2669
7584	焦急	2669
7585	照舊	2669
7586	獨立	2669
7587	獵物	2669
7588	珍珍	2669
7589	瓜	2669
7590	生理	2669
7591	發表	2669
7592	禮拜六	2669
7593	私家	2669
7594	突出	2669
7595	第三個	2669
7596	糊	2669
7597	網球	2669
7598	緊嘢	2669
7599	緊身	2669
7600	緩慢	2669
7601	織	2669
7602	翻嚟	2669
7603	考得	2669
7604	聖	2669
7605	聖經	2669
7606	落個	2669
7607	虛弱	2669
7608	街燈	2669
7609	袍	2669
7610	訪問	2669
7611	註	2669
7612	試探	2669
7613	課程	2669
7614	講嗰	2669
7615	警局	2669
7616	超級市場	2669
7617	趕時間	2669
7618	轉換	2669
7619	辦公室	2669
7620	近乎	2669
7621	退休	2669
7622	遲疑	2669
7623	還未	2669
7624	鐘鐘	2669
7625	鐵塔	2669
7626	阿澤	2669
7627	阿石	2669
7628	降落	2669
7629	陳俊賢	2669
7630	雛子	2669
7631	面積	2669
7632	面試	2669
